4.170241758241758134e+02 4.752967032967033134e+01
4.175298672566371465e+02 4.710066371681416086e+01
4.177393209200438378e+02 4.732749178532311163e+01
4.179989047097481034e+02 4.670646221248630781e+01
4.181312017640573231e+02 4.694597574421168673e+01
4.182458836443468613e+02 4.647200878155872772e+01
4.188112582781457149e+02 4.647792494481236503e+01
4.195497206703910820e+02 4.585251396648044420e+01
4.210570776255707983e+02 4.590182648401826526e+01
4.221305841924398692e+02 4.536655211912943741e+01
4.224728950403691101e+02 4.501960784313725839e+01
4.229811985898942339e+02 4.463572267920093850e+01
4.236945754716981014e+02 4.419693396226415416e+01
4.242399049881234987e+02 4.387648456057006996e+01
4.244057279236276941e+02 4.384844868735083878e+01
4.249832335329341504e+02 4.383952095808383120e+01
4.255500603136308655e+02 4.392762364294330268e+01
4.258267622461170845e+02 4.403106332138590062e+01
4.261767497034401231e+02 4.400830367734282333e+01
4.262963400236127427e+02 4.393270365997639004e+01
4.261566985645932846e+02 4.407535885167464329e+01
4.266270983213429417e+02 4.394244604316546798e+01
4.269987834549878585e+02 4.409975669099756601e+01
4.271985383678440940e+02 4.414981729598051174e+01
4.274233576642335493e+02 4.432116788321167888e+01
4.275902439024389992e+02 4.443292682926828974e+01
4.276577669902912362e+02 4.448786407766990436e+01
4.276858190709046426e+02 4.458557457212713615e+01
4.277821782178218086e+02 4.456064356435643248e+01
4.277254658385093080e+02 4.454161490683230085e+01
4.281254705144290824e+02 4.438143036386448870e+01
4.286596273291925741e+02 4.421739130434782794e+01
4.289926470588235361e+02 4.440318627450980671e+01
4.292718327183271754e+02 4.448708487084871166e+01
4.294844333748443432e+02 4.484806973848069589e+01
4.295577395577395805e+02 4.519410319410319232e+01
4.295780274656679012e+02 4.552184769038701972e+01
4.295735849056603683e+02 4.598113207547169878e+01
4.295539845758355000e+02 4.638688946015424364e+01
4.294118404118403873e+02 4.691119691119691026e+01
4.293652849740932425e+02 4.722409326424870812e+01
4.294687083888148891e+02 4.748069241011984332e+01
4.293570487483531224e+02 4.762977602108036734e+01
4.290838881491345091e+02 4.796537949400799050e+01
4.291405622489959910e+02 4.864658634538152882e+01
4.291266666666666652e+02 4.934400000000000119e+01
4.290142857142857338e+02 5.077662337662337677e+01
4.288529032258064717e+02 5.103741935483871117e+01
4.288304862023653072e+02 5.137976346911958103e+01
4.285852348993288388e+02 5.186308724832214523e+01
4.281814404432133188e+02 5.248476454293628990e+01
4.279311797752808957e+02 5.254494382022471655e+01
4.273328631875881456e+02 5.314104372355430428e+01
4.268328488372093261e+02 5.373110465116278789e+01
4.260400000000000205e+02 5.550074074074073849e+01
4.253139013452914696e+02 5.665919282511210753e+01
4.250887573964496937e+02 5.691420118343195611e+01
4.250248901903367482e+02 5.737335285505124460e+01
4.246666666666666856e+02 5.815029761904762040e+01
4.242991202346041177e+02 5.850000000000000000e+01
4.242306569343065803e+02 5.874014598540146181e+01
4.243005780346820757e+02 5.911127167630057500e+01
4.242219020172910859e+02 5.913832853025936487e+01
4.243381088825215102e+02 5.932091690544412899e+01
4.242188405797101609e+02 5.939999999999999858e+01
4.241625183016105325e+02 5.948316251830161150e+01
4.239868035190615956e+02 5.942228739002932514e+01
4.239351988217967460e+02 5.954197349042709675e+01
4.237432835820895320e+02 5.961492537313432649e+01
4.234272863568215826e+02 5.970764617691154541e+01
4.231864661654135489e+02 5.971729323308270665e+01
4.231911314984709520e+02 6.009174311926605583e+01
4.230788253477588796e+02 5.981607418856259528e+01
4.226381679389313035e+02 6.023816793893129784e+01
4.222526475037821569e+02 6.010741301059001529e+01
4.220693815987933704e+02 6.029562594268476516e+01
4.218062499999999773e+02 6.066406250000000000e+01
4.221059907834101637e+02 6.119969278033794069e+01
4.220386398763524198e+02 6.137403400309118950e+01
4.217546874999999886e+02 6.112031249999999716e+01
4.213967741935483673e+02 6.101129032258064200e+01
4.215889070146818653e+02 6.119575856443719175e+01
4.215495049504950771e+02 6.112541254125412848e+01
4.216519524617996808e+02 6.095076400679116801e+01
4.221147260273972392e+02 6.067808219178082396e+01
4.223734513274336564e+02 6.074336283185840557e+01
4.229676840215439597e+02 6.035188509874326712e+01
4.228916518650088960e+02 6.039253996447602191e+01
4.230649122807017761e+02 6.047543859649123021e+01
4.234725457570715434e+02 6.020632279534110154e+01
4.225279106858054092e+02 6.118341307814991836e+01
4.210460122699386716e+02 6.253834355828220737e+01
4.199656716417910616e+02 6.267611940298507278e+01
4.198241430700447268e+02 6.260357675111773545e+01
4.192220566318927126e+02 6.289418777943367900e+01
4.195295007564296270e+02 6.319062027231467482e+01
4.196912650602409371e+02 6.328765060240964146e+01
4.194766917293233064e+02 6.341804511278195378e+01
4.196003062787136173e+02 6.307350689127105881e+01
4.197048192771084132e+02 6.301506024096385516e+01
4.197991202346041177e+02 6.311290322580644840e+01
4.202626865671641667e+02 6.349552238805970461e+01
4.206044117647059011e+02 6.385882352941176521e+01
4.209898403483309153e+02 6.415384615384616041e+01
4.210394366197182876e+02 6.391267605633802873e+01
4.210867709815078115e+02 6.384210526315789735e+01
4.216364922206506094e+02 6.408628005657708115e+01
4.219492455418381383e+02 6.447462277091906913e+01
4.223091655266757698e+02 6.477154582763337487e+01
4.225333333333333599e+02 6.484761904761904816e+01
4.230372836218375596e+02 6.507589880159787299e+01
4.230853018372703218e+02 6.467585301837270606e+01
4.227898734177215374e+02 6.483670886075948658e+01
4.228143564356435604e+02 6.450495049504949918e+01
4.228389513108614324e+02 6.409862671660424382e+01
4.225097529258777627e+02 6.395578673602080499e+01
4.221565789473684163e+02 6.262368421052631362e+01
4.217877984084880723e+02 6.172413793103448398e+01
4.219267643142476913e+02 6.163648468708388606e+01
4.226028833551769139e+02 6.161336828309305247e+01
4.230310880829015332e+02 6.163730569948186400e+01
4.239356499356499626e+02 6.162934362934363008e+01
4.240852417302799040e+02 6.122646310432570260e+01
4.240679012345678984e+02 6.112962962962962621e+01
4.243861635220125663e+02 6.124025157232704686e+01
4.239023136246786407e+02 6.125964010282776684e+01
4.239307189542483911e+02 6.124967320261438175e+01
4.237509627727856127e+02 6.037227214377406881e+01
4.238087855297157489e+02 6.091472868217054071e+01
4.237989623865110502e+02 6.179636835278858342e+01
4.235206185567010380e+02 6.177448453608247547e+01
4.234012500000000045e+02 6.132000000000000028e+01
4.232227722772277048e+02 6.106930693069306670e+01
4.223575832305795075e+02 6.095561035758323243e+01
4.216662531017369702e+02 6.057940446650123789e+01
4.212982885085574480e+02 6.012836185819070778e+01
4.211345679012345613e+02 5.979135802469135541e+01
4.212002472187886042e+02 5.959456118665018209e+01
4.210159313725490051e+02 5.961764705882352899e+01
4.210630303030303025e+02 5.897454545454545638e+01
4.207965260545905721e+02 5.874069478908188557e+01
4.208650000000000091e+02 5.818249999999999744e+01
4.206191646191646214e+02 5.798771498771498756e+01
4.202570379436964458e+02 5.803549571603426926e+01
4.198430656934306739e+02 5.811557177615571845e+01
4.197539779681762298e+02 5.794981640146878732e+01
4.197067583046964501e+02 5.814776632302405801e+01
4.198828932261768045e+02 5.821354764638346779e+01
4.194036488027365976e+02 5.814025085518814251e+01
4.187201834862385113e+02 5.877408256880733717e+01
4.181635944700460641e+02 5.886751152073732385e+01
4.176941860465116179e+02 5.886627906976744384e+01
4.173521790341578139e+02 5.864075382803297742e+01
4.166925837320574146e+02 5.854784688995215447e+01
4.162358381502889983e+02 5.828554913294797757e+01
4.157566628041714694e+02 5.764542294322131966e+01
4.154466357308584747e+02 5.748259860788863307e+01
4.151791569086651066e+02 5.794145199063231644e+01
4.148339100346020700e+02 5.815916955017301149e+01
4.144789719626168107e+02 5.780140186915888023e+01
4.139460093896713602e+02 5.782863849765258379e+01
4.138130952380952294e+02 5.784285714285714164e+01
4.140000000000000000e+02 5.632246798603026861e+01
4.144882629107981415e+02 5.633215962441314417e+01
4.122545871559632928e+02 5.760894495412843952e+01
4.116271576524741249e+02 5.808745684695051636e+01
4.110525727069351092e+02 5.850559284116331327e+01
4.109734513274336223e+02 5.875000000000000000e+01
4.108715995647443151e+02 5.899020674646354934e+01
4.102723311546840819e+02 5.943899782135076038e+01
4.094046610169491487e+02 5.981461864406779938e+01
4.093152289669861830e+02 5.988498402555910616e+01
4.090147679324894625e+02 5.973945147679324918e+01
4.087441364605543868e+02 5.969509594882729431e+01
4.082586387434554922e+02 5.971099476439790266e+01
4.070712765957446777e+02 6.076702127659574160e+01
4.066462018730488808e+02 6.162851196670135323e+01
4.063305174234424726e+02 6.210770855332629026e+01
4.058484210526315792e+02 6.252947368421052943e+01
4.056149789029535668e+02 6.267194092827003971e+01
4.051125131440588802e+02 6.270241850683490981e+01
4.045047318611987635e+02 6.286014721345951983e+01
4.042625937834940828e+02 6.314683815648445631e+01
4.038991323210412361e+02 6.337093275488069111e+01
4.034220283533260840e+02 6.375681570338058890e+01
4.026487068965517437e+02 6.406250000000000000e+01
4.019875000000000114e+02 6.420416666666666572e+01
4.019104166666666629e+02 6.416354166666666003e+01
4.015005181347150369e+02 6.436994818652850370e+01
4.014073694984646750e+02 6.416683725690890583e+01
4.013346897253306338e+02 6.471414038657171375e+01
4.011855447680690645e+02 6.630636461704422402e+01
4.005844017094017318e+02 6.706623931623931867e+01
4.001527627302274936e+02 6.727085590465871690e+01
3.999042437431991175e+02 6.761479869423286004e+01
3.994994511525795815e+02 6.791657519209660165e+01
3.991510248112189743e+02 6.830528586839265870e+01
3.988491978609625903e+02 6.818181818181818699e+01
3.986414087513340405e+02 6.871824973319102980e+01
3.986336206896551744e+02 6.889870689655172953e+01
3.983347593582887498e+02 6.951764705882352757e+01
3.978824163969795222e+02 7.027508090614887237e+01
3.976522678185745008e+02 7.079913606911446777e+01
3.975075757575757507e+02 7.091125541125541076e+01
3.972342245989304956e+02 7.152192513368983384e+01
3.967949526813879970e+02 7.158780231335435928e+01
3.962296858071505881e+02 7.202925243770313557e+01
3.958336933045356432e+02 7.255939524838012744e+01
3.940389189189189096e+02 7.362054054054054575e+01
3.921595628415300325e+02 7.363060109289617117e+01
3.909039913700107718e+02 7.558791801510247410e+01
3.906529729729729752e+02 7.586918918918918564e+01
3.903685897435897232e+02 7.677564102564102200e+01
3.903751328374070226e+02 7.677364505844846576e+01
3.905487288135593076e+02 7.724046610169492055e+01
3.903875395987328147e+02 7.755121436114043831e+01
3.901119324181626098e+02 7.831678986272439147e+01
3.896312433581296659e+02 7.850265674814028216e+01
3.896230031948881560e+02 7.898083067092652243e+01
3.896463675213674946e+02 7.879273504273504614e+01
3.895231578947368689e+02 7.920526315789473415e+01
3.891077257889010070e+02 7.934711643090315647e+01
3.882708559046587311e+02 8.051462621885157489e+01
3.875065075921908715e+02 8.108026030368763770e+01
3.864503735325507137e+02 8.208217716115261453e+01
3.858112798264642151e+02 8.278199566160520817e+01
3.855488322717621941e+02 8.346921443736729884e+01
3.855961945031712617e+02 8.360993657505285626e+01
3.853915343915343783e+02 8.444550264550264274e+01
3.851668472372697920e+02 8.550704225352112076e+01
3.848555798687089577e+02 8.813457330415755564e+01
3.844834437086092862e+02 8.973620309050772903e+01
3.841292442497261845e+02 9.069660460021906090e+01
3.838015102481122085e+02 9.080151024811219429e+01
3.833433476394849890e+02 9.143884120171674112e+01
3.831464968152866390e+02 9.139702760084925615e+01
3.825677966101694665e+02 9.229555084745763338e+01
3.823989304812834007e+02 9.224491978609626130e+01
3.824366347177848979e+02 9.254739084132054927e+01
3.824538706256627734e+02 9.291728525980911968e+01
3.820681576144834821e+02 9.403194888178913402e+01
3.816181818181818244e+02 9.462032085561497752e+01
3.813623503808487385e+02 9.584874863982589943e+01
3.815452586206896513e+02 9.592564655172414234e+01
3.813607800650054287e+02 9.625352112676056038e+01
3.811074918566775409e+02 9.623452768729642059e+01
3.808010869565217149e+02 9.685869565217390686e+01
3.805902173913043498e+02 9.726521739130434696e+01
3.805902173913043498e+02 9.726521739130434696e+01
3.800597826086956275e+02 9.838695652173913686e+01
3.796490280777537691e+02 9.977969762419006372e+01
3.791533406352683642e+02 1.011029572836801691e+02
3.785837957824639375e+02 1.023140954495005559e+02
3.779900662251655490e+02 1.037064017660044186e+02
3.775322939866369438e+02 1.046714922048997778e+02
3.770929203539823220e+02 1.060553097345132727e+02
3.770462753950338879e+02 1.064209932279909765e+02
3.764512877939529858e+02 1.079473684210526301e+02
3.756031215161650039e+02 1.087491638795986688e+02
3.750132013201319978e+02 1.106435643564356468e+02
3.747302483069977370e+02 1.112099322799097081e+02
3.744335981838819407e+02 1.122939841089670807e+02
3.740022909507445661e+02 1.127124856815578511e+02
3.737659327925840103e+02 1.133847045191193530e+02
3.737047289504037053e+02 1.134221453287197221e+02
3.732485549132948108e+02 1.137942196531791978e+02
3.732467685076380803e+02 1.144312573443008176e+02
3.732884160756501046e+02 1.158593380614657207e+02
3.733433373349339490e+02 1.173433373349339774e+02
3.733261131167268445e+02 1.197232250300842367e+02
3.732741358760429193e+02 1.221239570917759210e+02
3.731804245283018986e+02 1.248455188679245254e+02
3.731644657863145085e+02 1.256914765906362561e+02
3.726079613992762347e+02 1.267032569360675467e+02
3.725709046454767872e+02 1.275574572127139419e+02
3.725847665847666121e+02 1.286707616707616637e+02
3.726027060270602647e+02 1.297158671586715855e+02
3.726405867970660211e+02 1.312053789731051268e+02
3.730282555282555563e+02 1.319864864864864842e+02
3.732014925373134133e+02 1.333022388059701484e+02
3.734047029702970235e+02 1.338044554455445621e+02
3.734216417910447490e+02 1.343420398009950247e+02
3.739108669108669005e+02 1.345921855921855865e+02
3.739191542288557457e+02 1.354962686567164099e+02
3.735210191082802567e+02 1.362904458598726194e+02
3.732126288659793545e+02 1.370824742268041234e+02
3.730503875968992133e+02 1.377273901808785581e+02
3.724760051880674609e+02 1.389118028534370808e+02
3.723151750972762670e+02 1.392970168612191912e+02
3.723458064516129298e+02 1.400309677419354841e+02
3.721621966794380683e+02 1.404916985951468575e+02
3.716172680412371392e+02 1.411907216494845443e+02
3.714179487179487182e+02 1.417602564102564031e+02
3.713358974358974365e+02 1.432384615384615358e+02
3.714193548387096939e+02 1.441806451612903288e+02
3.713834394904458804e+02 1.460025477707006303e+02
3.713622250970245773e+02 1.473725743855110011e+02
3.713527131782945503e+02 1.485206718346253183e+02
3.713704171934260216e+02 1.492313527180783694e+02
3.713791348600508968e+02 1.502048346055979664e+02
3.712143790849673337e+02 1.502928104575163388e+02
3.713562176165802953e+02 1.508769430051813458e+02
3.711324503311258241e+02 1.511986754966887361e+02
3.709241011984021270e+02 1.515219707057256926e+02
3.705372124492557759e+02 1.523491204330175890e+02
3.698629579375847811e+02 1.532645861601085358e+02
3.696336499321573683e+02 1.538371777476255033e+02
3.696362397820163324e+02 1.542288828337874520e+02
3.695573770491803316e+02 1.549508196721311606e+02
3.693521320495185591e+02 1.551678129298486795e+02
3.694752747252747440e+02 1.555494505494505404e+02
3.700304287690179876e+02 1.563347164591977787e+02
3.701520223152022595e+02 1.563626220362621950e+02
3.699871244635193079e+02 1.563018597997138670e+02
3.699788434414668359e+02 1.565458392101551510e+02
3.697134670487105836e+02 1.572492836676217678e+02
3.702663817663817554e+02 1.582920227920228058e+02
3.705775623268697814e+02 1.586094182825484893e+02
3.707668965517241304e+02 1.586193103448275963e+02
3.702967032967032992e+02 1.589162087912087884e+02
3.700265363128491458e+02 1.596173184357541857e+02
3.699179632248939242e+02 1.602970297029702920e+02
3.698599439775910582e+02 1.606652661064425729e+02
3.697339971550497921e+02 1.613783783783783861e+02
3.696022408963585235e+02 1.618543417366946642e+02
3.696685633001422389e+02 1.622759601706970045e+02
3.695740223463687357e+02 1.627849162011173121e+02
3.696529745042493005e+02 1.631713881019830126e+02
3.694554317548746667e+02 1.640905292479108653e+02
3.692358757062146992e+02 1.648545197740112940e+02
3.688317241379310190e+02 1.661572413793103351e+02
3.683774373259053050e+02 1.680320334261838582e+02
3.679277620396600810e+02 1.695977337110481642e+02
3.678309659090909349e+02 1.704687500000000000e+02
3.679350282485875709e+02 1.710720338983050794e+02
3.677905308464849554e+02 1.717360114777618492e+02
3.673635057471264531e+02 1.726005747126436916e+02
3.674886039886039839e+02 1.732193732193732103e+02
3.674358974358974592e+02 1.738817663817663686e+02
3.676350364963503807e+02 1.747459854014598477e+02
3.678541973490426926e+02 1.760058910162003087e+02
3.679070796460176780e+02 1.771356932153392449e+02
3.681961932650073095e+02 1.786456808199121440e+02
3.685396825396825307e+02 1.793059163059162984e+02
3.687710144927536362e+02 1.797449275362318701e+02
3.684561151079136607e+02 1.803597122302158198e+02
3.683535353535353352e+02 1.808874458874458924e+02
3.682871720116618235e+02 1.812259475218658906e+02
3.680495049504950771e+02 1.818613861386138524e+02
3.681209103840682815e+02 1.827638691322901821e+02
3.681519886363636260e+02 1.834232954545454675e+02
3.682797704447632441e+02 1.840129124820659854e+02
3.684257425742574128e+02 1.857637906647807711e+02
3.684647887323943678e+02 1.872633802816901323e+02
3.682288135593220204e+02 1.884548022598870034e+02
3.681448863636363740e+02 1.895610795454545325e+02
3.681574344023323420e+02 1.901078717201166057e+02
3.682333825701624619e+02 1.904697193500738592e+02
3.684642857142857224e+02 1.909315476190476204e+02
3.686238938053097627e+02 1.916725663716814267e+02
3.690849194729136116e+02 1.930819912152269353e+02
3.694410029498525319e+02 1.941150442477876084e+02
3.696510948905109331e+02 1.949065693430656836e+02
3.700563583815028892e+02 1.957861271676300703e+02
3.703294629898403514e+02 1.967373004354136299e+02
3.704431486880466196e+02 1.976399416909621038e+02
3.703391812865497172e+02 1.982266081871345023e+02
3.702867435158501621e+02 1.986916426512968314e+02
3.702231884057970888e+02 1.989115942028985557e+02
3.702054597701149419e+02 1.994281609195402325e+02
3.701578192252511030e+02 2.000674318507890916e+02
3.699798850574712787e+02 2.004454022988505812e+02
3.700099573257468251e+02 2.010227596017069800e+02
3.699729729729729684e+02 2.020099573257467966e+02
3.699201141226818663e+02 2.033323823109843147e+02
3.700808080808080831e+02 2.050000000000000000e+02
3.702875536480686947e+02 2.059427753934191685e+02
3.705622317596566404e+02 2.063705293276108819e+02
3.710453900709219965e+02 2.066936170212765944e+02
3.712454672245467009e+02 2.067336122733612171e+02
3.715935754189944191e+02 2.066899441340782175e+02
3.717406896551723889e+02 2.066786206896551619e+02
3.719011142061281134e+02 2.067576601671309220e+02
3.720347222222222285e+02 2.068416666666666686e+02
3.723039073806078250e+02 2.069493487698987053e+02
3.725269886363636260e+02 2.070568181818181870e+02
3.728188302425106713e+02 2.072168330955777549e+02
3.727808022922636155e+02 2.074914040114613272e+02
3.726011396011396073e+02 2.079387464387464490e+02
3.725289017341040676e+02 2.087225433526011500e+02
3.726956521739130608e+02 2.090333333333333314e+02
3.727528571428571240e+02 2.093799999999999955e+02
3.729685714285714084e+02 2.100814285714285745e+02
3.729522471910112245e+02 2.107612359550561791e+02
3.725794655414908334e+02 2.111673699015471186e+02
3.723258426966291950e+02 2.119522471910112245e+02
3.722038303693570356e+02 2.129151846785225644e+02
3.722427586206896422e+02 2.136937931034482858e+02
3.723411602209944817e+02 2.147361878453038742e+02
3.722967032967032992e+02 2.157472527472527588e+02
3.723410326086956275e+02 2.162853260869565304e+02
3.723188602442334059e+02 2.168086838534599678e+02
3.721597315436241615e+02 2.175315436241610598e+02
3.720940397350993294e+02 2.185629139072847806e+02
3.722647444298820574e+02 2.198440366972477023e+02
3.720602883355176687e+02 2.208781127129751098e+02
3.720994694960212428e+02 2.213289124668434908e+02
3.722134228187919689e+02 2.216724832214765115e+02
3.722023809523809632e+02 2.223571428571428612e+02
3.719425901201602187e+02 2.231495327102803685e+02
3.719486166007905013e+02 2.241225296442687807e+02
3.708425925925926094e+02 2.255119047619047592e+02
3.703229974160206552e+02 2.261291989664082678e+02
3.697169069462647712e+02 2.269554390563564823e+02
3.691382428940568730e+02 2.277829457364341010e+02
3.686829896907216266e+02 2.288376288659793829e+02
3.691388174807198084e+02 2.296426735218508952e+02
3.692880503144654085e+02 2.298792452830188608e+02
3.692475124378109399e+02 2.300597014925373003e+02
3.690986267166042580e+02 2.306878901373283384e+02
3.689098873591989900e+02 2.313854818523153938e+02
3.688266832917705642e+02 2.321346633416458758e+02
3.686447204968944220e+02 2.336583850931677091e+02
3.685507425742574128e+02 2.340482673267326845e+02
3.684458438287153399e+02 2.349433249370277110e+02
3.685733830845771308e+02 2.358718905472636891e+02
3.686585365853658800e+02 2.361451219512195223e+02
3.689449760765550081e+02 2.367511961722487968e+02
3.688247914183551757e+02 2.369320619785458746e+02
3.686016746411483496e+02 2.373791866028708171e+02
3.682338129496403099e+02 2.384760191846522730e+02
3.679408926417370367e+02 2.400856453558504313e+02
3.677255369928400910e+02 2.412136038186157521e+02
3.675228365384615472e+02 2.424266826923076792e+02
3.672446555819477680e+02 2.434786223277909869e+02
3.670323325635104084e+02 2.445958429561200944e+02
3.668942528735632322e+02 2.451678160919540232e+02
3.669657924743443687e+02 2.457639680729760414e+02
3.667539325842696485e+02 2.461539325842696542e+02
3.667371364653243972e+02 2.467651006711409423e+02
3.668479467258601403e+02 2.474716981132075375e+02
3.674909706546275174e+02 2.479356659142212322e+02
3.676167597765362984e+02 2.487530726256983371e+02
3.675930101465614257e+02 2.500766629086809587e+02
3.675000000000000000e+02 2.505112107623318423e+02
3.676306818181818130e+02 2.508284090909091049e+02
3.672636363636363512e+02 2.521659090909090821e+02
3.668024830699774270e+02 2.541749435665914234e+02
3.666384872080088826e+02 2.554238042269188043e+02
3.662617743702081157e+02 2.566714129244249989e+02
3.657221006564551544e+02 2.573347921225383175e+02
3.652052980132450557e+02 2.582924944812361900e+02
3.651589912280701924e+02 2.591973684210526585e+02
3.651819172113289937e+02 2.605076252723311541e+02
3.652995642701525298e+02 2.610206971677559977e+02
3.654147157190635653e+02 2.620412486064660129e+02
3.655455568053993147e+02 2.627232845894263278e+02
3.654276094276094113e+02 2.640022446689113167e+02
3.650256983240223576e+02 2.647240223463687130e+02
3.645530973451327554e+02 2.658816371681415944e+02
3.640884955752212591e+02 2.667168141592920279e+02
3.637466666666666697e+02 2.678466666666666924e+02
3.631857619577307901e+02 2.683848720800889964e+02
3.628751381215469678e+02 2.695270718232044374e+02
3.626644444444444275e+02 2.701422222222222445e+02
3.624240088105726727e+02 2.705517621145374392e+02
3.621502192982455881e+02 2.712752192982455881e+02
3.614313725490196134e+02 2.725283224400871518e+02
3.610454545454545610e+02 2.730649350649350708e+02
3.602926565874730045e+02 2.744092872570194572e+02
3.600455531453362141e+02 2.747830802603036773e+02
3.599629629629629903e+02 2.752135076252723138e+02
3.596339869281045480e+02 2.753278867102396248e+02
3.589580193756727908e+02 2.767427341227125908e+02
3.587951933124347192e+02 2.774618599791013480e+02
3.585121180189673282e+02 2.783477344573234973e+02
3.579767195767195744e+02 2.788317460317460359e+02
3.577611464968152859e+02 2.797324840764331384e+02
3.576931216931216682e+02 2.801851851851851620e+02
3.576585106382978552e+02 2.823085106382978893e+02
3.577620087336244410e+02 2.852161572052401652e+02
3.574843581445523455e+02 2.872006472491909221e+02
3.571957446808510781e+02 2.881957446808510781e+02
3.570938166311300392e+02 2.896556503198294195e+02
3.570771637122002176e+02 2.905151199165797493e+02
3.564793213149523012e+02 2.915514316012725544e+02
3.562264150943396430e+02 2.921079664570230534e+02
3.559589041095890138e+02 2.927312961011591028e+02
3.557318611987381587e+02 2.933491062039958024e+02
3.555485232067510424e+02 2.941772151898734364e+02
3.551472457627118615e+02 2.949449152542372872e+02
3.550339702760085174e+02 2.957717622080679689e+02
3.545691489361702224e+02 2.961680851063829891e+02
3.542481040086673829e+02 2.967139761646803890e+02
3.540889370932754900e+02 2.969045553145336385e+02
3.541887201735357849e+02 2.974197396963123765e+02
3.541175190424374364e+02 2.979651795429815024e+02
3.536068743286788276e+02 2.992137486573576552e+02
3.531725997842502807e+02 3.002265372168284898e+02
3.528613217768147479e+02 3.014929577464788508e+02
3.524002229654403777e+02 3.029353400222965433e+02
3.519585201793722149e+02 3.039887892376681862e+02
3.516062291434927829e+02 3.046640711902113594e+02
3.515550611790878861e+02 3.054126807563960142e+02
3.512707182320442030e+02 3.055801104972375697e+02
3.511520787746170527e+02 3.058884026258205608e+02
3.507497243660419031e+02 3.060859977949283461e+02
3.505242825607064105e+02 3.068995584988962264e+02
3.502074643249176802e+02 3.070406147091108551e+02
3.500266075388026366e+02 3.073458980044346163e+02
3.495361990950226527e+02 3.082850678733031486e+02
3.493646788990825485e+02 3.097121559633027346e+02
3.486902552204176118e+02 3.117424593967517126e+02
3.481371882086168057e+02 3.135827664399092782e+02
3.478468468468468586e+02 3.145855855855855907e+02
3.478730158730158450e+02 3.157845804988662053e+02
3.476527149321266847e+02 3.165463800904977347e+02
3.475893060295790633e+02 3.169044368600682446e+02
3.473995407577497190e+02 3.173421354764638522e+02
3.471684210526315724e+02 3.181695906432748302e+02
3.466910377358490791e+02 3.192912735849056389e+02
3.459628742514969986e+02 3.200143712574850383e+02
3.457658303464755249e+02 3.198172043010752645e+02
3.455386503067484796e+02 3.202319018404908206e+02
3.455006150061500421e+02 3.205498154981549987e+02
3.458347826086956616e+02 3.219006211180123955e+02
3.461616541353383241e+02 3.229022556390977456e+02
3.464375000000000000e+02 3.237074999999999818e+02
3.466736972704714503e+02 3.244863523573200723e+02
3.467823899371069274e+02 3.250842767295597469e+02
3.468115577889446968e+02 3.253793969849245968e+02
3.465886792452830036e+02 3.257547169811320487e+02
3.462287499999999909e+02 3.258737499999999727e+02
3.459723964868255734e+02 3.264792973651191801e+02
3.459721518987341824e+02 3.265113924050633045e+02
3.459899371069182621e+02 3.267106918238993671e+02
3.461442786069652016e+02 3.268233830845771308e+02
